county,total_subsidies_1995_2021,perc_state_total,state_abb,state
"Casey County, Kentucky",35678330,0.006,KY,Kentucky
"Madison County, Kentucky",34088251,0.005,KY,Kentucky
"Hancock County, Kentucky",33555687,0.005,KY,Kentucky
"Scott County, Kentucky",32647525,0.005,KY,Kentucky
"Clark County, Kentucky",30762968,0.005,KY,Kentucky
"Russell County, Kentucky",30561549,0.005,KY,Kentucky
"Mercer County, Kentucky",30498647,0.005,KY,Kentucky
"Lyon County, Kentucky",30370660,0.005,KY,Kentucky
"Woodford County, Kentucky",30070739,0.005,KY,Kentucky
"Nicholas County, Kentucky",28486363,0.004,KY,Kentucky
"Wayne County, Kentucky",26749045,0.004,KY,Kentucky
"Owen County, Kentucky",24777665,0.004,KY,Kentucky
"Garrard County, Kentucky",24298009,0.004,KY,Kentucky
"Spencer County, Kentucky",23359943,0.004,KY,Kentucky
"Montgomery County, Kentucky",23024342,0.004,KY,Kentucky
"Bath County, Kentucky",22926267,0.004,KY,Kentucky
"Boyle County, Kentucky",21329429,0.003,KY,Kentucky
"Lewis County, Kentucky",19833670,0.003,KY,Kentucky
"Jessamine County, Kentucky",18605903,0.003,KY,Kentucky
"Bracken County, Kentucky",16747449,0.003,KY,Kentucky
"Pendleton County, Kentucky",16413846,0.003,KY,Kentucky
"Oldham County, Kentucky",14910723,0.002,KY,Kentucky
"Franklin County, Kentucky",14760683,0.002,KY,Kentucky
"Trimble County, Kentucky",13244322,0.002,KY,Kentucky
"Boone County, Kentucky",13171755,0.002,KY,Kentucky
"Laurel County, Kentucky",13019730,0.002,KY,Kentucky
"Clinton County, Kentucky",12659441,0.002,KY,Kentucky
"Rockcastle County, Kentucky",11702229,0.002,KY,Kentucky
"Cumberland County, Kentucky",11404937,0.002,KY,Kentucky
"Carroll County, Kentucky",11395590,0.002,KY,Kentucky
"Grant County, Kentucky",11038805,0.002,KY,Kentucky
"Anderson County, Kentucky",10450286,0.002,KY,Kentucky
"Bullitt County, Kentucky",10305955,0.002,KY,Kentucky
"Morgan County, Kentucky",10007677,0.002,KY,Kentucky
"Carter County, Kentucky",8690563,0.001,KY,Kentucky
"Jackson County, Kentucky",8290165,0.001,KY,Kentucky
"Greenup County, Kentucky",7504907,0.001,KY,Kentucky
"Gallatin County, Kentucky",7386439,0.001,KY,Kentucky
"Rowan County, Kentucky",7050461,0.001,KY,Kentucky
"Jefferson County, Kentucky",6695631,0.001,KY,Kentucky
"Robertson County, Kentucky",6231441,0.001,KY,Kentucky
"Estill County, Kentucky",6125704,0.001,KY,Kentucky
"Powell County, Kentucky",5491775,0.001,KY,Kentucky
"Wolfe County, Kentucky",5191218,0.001,KY,Kentucky
"Clay County, Kentucky",4959003,0.001,KY,Kentucky
"Magoffin County, Kentucky",4539478,0.001,KY,Kentucky
"Elliott County, Kentucky",4374411,0.001,KY,Kentucky
"Whitley County, Kentucky",4071892,0.001,KY,Kentucky
"Owsley County, Kentucky",4022101,0.001,KY,Kentucky
"Menifee County, Kentucky",4012565,0.001,KY,Kentucky
"Knox County, Kentucky",3322261,0.001,KY,Kentucky
"Kenton County, Kentucky",3296954,0.001,KY,Kentucky
"Breathitt County, Kentucky",2861510,0,KY,Kentucky
"Lawrence County, Kentucky",2435004,0,KY,Kentucky
"Campbell County, Kentucky",2291647,0,KY,Kentucky
"Lee County, Kentucky",2165912,0,KY,Kentucky
"Johnson County, Kentucky",1715989,0,KY,Kentucky
"McCreary County, Kentucky",914605,0,KY,Kentucky
"Boyd County, Kentucky",613315,0,KY,Kentucky
"Perry County, Kentucky",337745,0,KY,Kentucky
"Harlan County, Kentucky",279100,0,KY,Kentucky
"Bell County, Kentucky",243162,0,KY,Kentucky
"Leslie County, Kentucky",198872,0,KY,Kentucky
"Knott County, Kentucky",184925,0,KY,Kentucky
"Letcher County, Kentucky",139856,0,KY,Kentucky
"Pike County, Kentucky",106688,0,KY,Kentucky
"Floyd County, Kentucky",80646,0,KY,Kentucky
"Martin County, Kentucky",63155,0,KY,Kentucky
"Morehouse Parish, Louisiana",622097172,0.077,LA,Louisiana
"Acadia Parish, Louisiana",557496854,0.069,LA,Louisiana
"Jefferson Davis, Louisiana",486242833,0.06,LA,Louisiana
"Tensas Parish, Louisiana",485899715,0.06,LA,Louisiana
"Vermilion Parish, Louisiana",462685466,0.057,LA,Louisiana
"Franklin Parish, Louisiana",459778237,0.057,LA,Louisiana
"Madison Parish, Louisiana",452033438,0.056,LA,Louisiana
"East Carroll Parish, Louisiana",425818623,0.053,LA,Louisiana
"Richland Parish, Louisiana",425644966,0.053,LA,Louisiana
"Concordia Parish, Louisiana",389850691,0.048,LA,Louisiana
"Catahoula Parish, Louisiana",362342219,0.045,LA,Louisiana
"Evangeline Parish, Louisiana",307270005,0.038,LA,Louisiana
"Saint Landry Parish, Louisiana",293766130,0.036,LA,Louisiana
"Avoyelles Parish, Louisiana",280777694,0.035,LA,Louisiana
"West Carroll Parish, Louisiana",271129440,0.033,LA,Louisiana
"Rapides Parish, Louisiana",209495801,0.026,LA,Louisiana
"Pointe Coupee Parish, Louisiana",173829212,0.021,LA,Louisiana
"Natchitoches Parish, Louisiana",164710935,0.02,LA,Louisiana
"Calcasieu Parish, Louisiana",130631970,0.016,LA,Louisiana
"Ouachita Parish, Louisiana",128019551,0.016,LA,Louisiana
"Allen Parish, Louisiana",126378322,0.016,LA,Louisiana
"Caddo Parish, Louisiana",118860625,0.015,LA,Louisiana
"Cameron Parish, Louisiana",99133952,0.012,LA,Louisiana
"Caldwell Parish, Louisiana",79109818,0.01,LA,Louisiana
"Red River Parish, Louisiana",65293853,0.008,LA,Louisiana
"Saint Martin Parish, Louisiana",43526077,0.005,LA,Louisiana
"Bossier Parish, Louisiana",41302988,0.005,LA,Louisiana
"Tangipahoa Parish, Louisiana",39634025,0.005,LA,Louisiana
"Lafayette Parish, Louisiana",38694534,0.005,LA,Louisiana
"Beauregard Parish, Louisiana",38103217,0.005,LA,Louisiana
"Washington Parish, Louisiana",33115648,0.004,LA,Louisiana
"Grant Parish, Louisiana",32073434,0.004,LA,Louisiana
"Iberville Parish, Louisiana",25510951,0.003,LA,Louisiana
"Iberia Parish, Louisiana",22160400,0.003,LA,Louisiana
"De Soto Parish, Louisiana",18056055,0.002,LA,Louisiana
"Plaquemines Parish, Louisiana",13371867,0.002,LA,Louisiana
"West Baton Rouge Parish, Louisiana",13176629,0.002,LA,Louisiana
"West Feliciana Parish, Louisiana",13114718,0.002,LA,Louisiana
"Saint Mary Parish, Louisiana",11586004,0.001,LA,Louisiana
"Lafourche Parish, Louisiana",10742133,0.001,LA,Louisiana
"Union Parish, Louisiana",10377455,0.001,LA,Louisiana
"East Feliciana Parish, Louisiana",10193901,0.001,LA,Louisiana
"Saint Helena Parish, Louisiana",9509090,0.001,LA,Louisiana
"Assumption Parish, Louisiana",8949574,0.001,LA,Louisiana
"Sabine Parish, Louisiana",7984467,0.001,LA,Louisiana
"Jefferson Parish, Louisiana",6886186,0.001,LA,Louisiana
"Saint James Parish, Louisiana",6195962,0.001,LA,Louisiana
"Terrebonne Parish, Louisiana",5923404,0.001,LA,Louisiana
"Claiborne Parish, Louisiana",5799576,0.001,LA,Louisiana
"Ascension Parish, Louisiana",5778996,0.001,LA,Louisiana
"Webster Parish, Louisiana",5447098,0.001,LA,Louisiana
"Lincoln Parish, Louisiana",4825111,0.001,LA,Louisiana
"Saint Tammany Parish, Louisiana",4583944,0.001,LA,Louisiana
"La Salle Parish, Louisiana",4333054,0.001,LA,Louisiana
"Vernon Parish, Louisiana",4002448,0,LA,Louisiana
"Bienville Parish, Louisiana",3851356,0,LA,Louisiana
"East Baton Rouge Parish, Louisiana",3826463,0,LA,Louisiana
"Livingston Parish, Louisiana",3087629,0,LA,Louisiana
"Winn Parish, Louisiana",2422600,0,LA,Louisiana
"Saint Bernard Parish, Louisiana",2070951,0,LA,Louisiana
"Jackson Parish, Louisiana",1940303,0,LA,Louisiana
"Saint John the Baptist Parish, Louisiana",1747750,0,LA,Louisiana
"Orleans Parish, Louisiana",1407590,0,LA,Louisiana
"Saint Charles Parish, Louisiana",1108875,0,LA,Louisiana
"Queen Anne's County, Maryland",197466787,0.121,MD,Maryland
"Kent County, Maryland",156999863,0.096,MD,Maryland
"Frederick County, Maryland",149263485,0.091,MD,Maryland
"Caroline County, Maryland",131720214,0.081,MD,Maryland
"Talbot County, Maryland",130374401,0.08,MD,Maryland
"Dorchester County, Maryland",124853908,0.076,MD,Maryland
"Carroll County, Maryland",111101445,0.068,MD,Maryland
"Worcester County, Maryland",105043835,0.064,MD,Maryland
"Wicomico County, Maryland",77193678,0.047,MD,Maryland
"Washington County, Maryland",73917807,0.045,MD,Maryland
"Cecil County, Maryland",64526361,0.039,MD,Maryland
"Somerset County, Maryland",52044285,0.032,MD,Maryland
"Harford County, Maryland",47550820,0.029,MD,Maryland
"Baltimore County, Maryland",47397148,0.029,MD,Maryland
"Montgomery County, Maryland",41032106,0.025,MD,Maryland
"Saint Mary's County, Maryland",34241354,0.021,MD,Maryland
"Charles County, Maryland",24827276,0.015,MD,Maryland
"Garrett County, Maryland",15003137,0.009,MD,Maryland
"Howard County, Maryland",14708902,0.009,MD,Maryland
"Calvert County, Maryland",8520378,0.005,MD,Maryland
"Anne Arundel County, Maryland",8411221,0.005,MD,Maryland
"Prince George's County, Maryland",8282311,0.005,MD,Maryland
"Allegany County, Maryland",4851655,0.003,MD,Maryland
"Plymouth County, Massachusetts",36625725,0.156,MA,Massachusetts
"Franklin County, Massachusetts",32739428,0.139,MA,Massachusetts
"Worcester County, Massachusetts",30201535,0.129,MA,Massachusetts
"Hampshire County, Massachusetts",27650845,0.118,MA,Massachusetts
"Hampden County, Massachusetts",24274234,0.103,MA,Massachusetts
"Bristol County, Massachusetts",20851459,0.089,MA,Massachusetts
"Middlesex County, Massachusetts",18645171,0.079,MA,Massachusetts
"Essex County, Massachusetts",14469029,0.062,MA,Massachusetts
"Berkshire County, Massachusetts",13221870,0.056,MA,Massachusetts
"Barnstable County, Massachusetts",12020842,0.051,MA,Massachusetts
"Norfolk County, Massachusetts",2302843,0.01,MA,Massachusetts
"Dukes County, Massachusetts",720880,0.003,MA,Massachusetts
"Suffolk County, Massachusetts",258079,0.001,MA,Massachusetts
"Nantucket County, Massachusetts",223023,0.001,MA,Massachusetts
"Huron County, Michigan",468338629,0.058,MI,Michigan
"Lenawee County, Michigan",422652702,0.053,MI,Michigan
"Sanilac County, Michigan",413699863,0.052,MI,Michigan
"Tuscola County, Michigan",314806577,0.039,MI,Michigan
"Saginaw County, Michigan",307210688,0.038,MI,Michigan
"Gratiot County, Michigan",302782177,0.038,MI,Michigan
"Hillsdale County, Michigan",254810462,0.032,MI,Michigan
"Allegan County, Michigan",236388262,0.029,MI,Michigan
"Clinton County, Michigan",233373929,0.029,MI,Michigan
"Calhoun County, Michigan",221740901,0.028,MI,Michigan
"Branch County, Michigan",220550772,0.028,MI,Michigan
"Ionia County, Michigan",213813875,0.027,MI,Michigan
"Monroe County, Michigan",205862705,0.026,MI,Michigan
"Ottawa County, Michigan",199776267,0.025,MI,Michigan
"Kent County, Michigan",193078674,0.024,MI,Michigan
"Berrien County, Michigan",192368545,0.024,MI,Michigan
"Eaton County, Michigan",185855496,0.023,MI,Michigan
"Shiawassee County, Michigan",182519668,0.023,MI,Michigan
"Bay County, Michigan",180853081,0.023,MI,Michigan
"Saint Joseph County, Michigan",179661685,0.022,MI,Michigan
"Isabella County, Michigan",169701565,0.021,MI,Michigan
"Cass County, Michigan",167213164,0.021,MI,Michigan
"Montcalm County, Michigan",166840267,0.021,MI,Michigan
"Ingham County, Michigan",158512655,0.02,MI,Michigan
"Van Buren County, Michigan",151847969,0.019,MI,Michigan
"Jackson County, Michigan",147314088,0.018,MI,Michigan
"Barry County, Michigan",137541180,0.017,MI,Michigan
"Washtenaw County, Michigan",132488204,0.017,MI,Michigan
"Kalamazoo County, Michigan",128318431,0.016,MI,Michigan
"Lapeer County, Michigan",120962633,0.015,MI,Michigan
"Saint Clair County, Michigan",113797945,0.014,MI,Michigan
"Genesee County, Michigan",106127119,0.013,MI,Michigan
"Arenac County, Michigan",90415231,0.011,MI,Michigan
"Newaygo County, Michigan",79754067,0.01,MI,Michigan
"Midland County, Michigan",78482691,0.01,MI,Michigan
"Missaukee County, Michigan",63134194,0.008,MI,Michigan
"Oceana County, Michigan",63012434,0.008,MI,Michigan
"Livingston County, Michigan",62731074,0.008,MI,Michigan
"Menominee County, Michigan",61920829,0.008,MI,Michigan
"Muskegon County, Michigan",60833704,0.008,MI,Michigan
"Mecosta County, Michigan",60593964,0.008,MI,Michigan
"Macomb County, Michigan",50987363,0.006,MI,Michigan
"Mason County, Michigan",44783685,0.006,MI,Michigan
"Ogemaw County, Michigan",42987478,0.005,MI,Michigan
"Leelanau County, Michigan",37202711,0.005,MI,Michigan
"Osceola County, Michigan",34777239,0.004,MI,Michigan
"Gladwin County, Michigan",32780379,0.004,MI,Michigan
"Grand Traverse County, Michigan",32275599,0.004,MI,Michigan
"Alpena County, Michigan",28108360,0.004,MI,Michigan
"Iosco County, Michigan",27268881,0.003,MI,Michigan
"Antrim County, Michigan",24297695,0.003,MI,Michigan
"Presque Isle County, Michigan",24118348,0.003,MI,Michigan
"Delta County, Michigan",21922853,0.003,MI,Michigan
"Clare County, Michigan",20822708,0.003,MI,Michigan
"Chippewa County, Michigan",14837252,0.002,MI,Michigan
"Wexford County, Michigan",13108061,0.002,MI,Michigan
"Benzie County, Michigan",11512664,0.001,MI,Michigan
"Alcona County, Michigan",10762660,0.001,MI,Michigan
"Oakland County, Michigan",9392289,0.001,MI,Michigan
"Dickinson County, Michigan",8633064,0.001,MI,Michigan
"Manistee County, Michigan",7971870,0.001,MI,Michigan
"Wayne County, Michigan",7225462,0.001,MI,Michigan
"Montmorency County, Michigan",6597681,0.001,MI,Michigan
"Charlevoix County, Michigan",6349772,0.001,MI,Michigan
"Cheboygan County, Michigan",5861937,0.001,MI,Michigan
"Marquette County, Michigan",4785543,0.001,MI,Michigan
"Otsego County, Michigan",4697465,0.001,MI,Michigan
"Kalkaska County, Michigan",4220935,0.001,MI,Michigan
"Emmet County, Michigan",4129300,0.001,MI,Michigan
"Mackinac County, Michigan",3353102,0,MI,Michigan
"Ontonagon County, Michigan",3169277,0,MI,Michigan
"Lake County, Michigan",2639401,0,MI,Michigan
"Alger County, Michigan",2294264,0,MI,Michigan
"Iron County, Michigan",2066005,0,MI,Michigan
"Houghton County, Michigan",1907041,0,MI,Michigan
"Schoolcraft County, Michigan",1705973,0,MI,Michigan
"Oscoda County, Michigan",1486150,0,MI,Michigan
"Luce County, Michigan",1466367,0,MI,Michigan
"Baraga County, Michigan",1110146,0,MI,Michigan
"Gogebic County, Michigan",284814,0,MI,Michigan
"Roscommon County, Michigan",187397,0,MI,Michigan
"Crawford County, Michigan",67478,0,MI,Michigan
"Keweenaw County, Michigan",2256,0,MI,Michigan
"Marshall County, Minnesota",960901446,0.034,MN,Minnesota
"Renville County, Minnesota",790015330,0.028,MN,Minnesota
"Stearns County, Minnesota",686179551,0.024,MN,Minnesota
"Redwood County, Minnesota",667816591,0.024,MN,Minnesota
"Martin County, Minnesota",636268612,0.023,MN,Minnesota
"Nobles County, Minnesota",606195338,0.022,MN,Minnesota
"Clay County, Minnesota",580089438,0.021,MN,Minnesota
"Mower County, Minnesota",579710690,0.021,MN,Minnesota
"Faribault County, Minnesota",577513764,0.021,MN,Minnesota
"Norman County, Minnesota",575399092,0.02,MN,Minnesota
"Polk County, Minnesota",568654240,0.02,MN,Minnesota
"Kittson County, Minnesota",564560112,0.02,MN,Minnesota
"Blue Earth County, Minnesota",562958570,0.02,MN,Minnesota
"Yellow Medicine County, Minnesota",561229259,0.02,MN,Minnesota
"Freeborn County, Minnesota",551049259,0.02,MN,Minnesota
27120,538711583,0.019,MN,Minnesota
"Murray County, Minnesota",535490674,0.019,MN,Minnesota
"Jackson County, Minnesota",530556355,0.019,MN,Minnesota
"Swift County, Minnesota",530526357,0.019,MN,Minnesota
"Lac qui Parle County, Minnesota",519487440,0.018,MN,Minnesota
"Roseau County, Minnesota",513240584,0.018,MN,Minnesota
"Cottonwood County, Minnesota",511259169,0.018,MN,Minnesota
"Kandiyohi County, Minnesota",510450188,0.018,MN,Minnesota
"Fillmore County, Minnesota",509866498,0.018,MN,Minnesota
"Lyon County, Minnesota",508237265,0.018,MN,Minnesota
"Brown County, Minnesota",471138564,0.017,MN,Minnesota
"Chippewa County, Minnesota",438000821,0.016,MN,Minnesota
"Traverse County, Minnesota",435343458,0.015,MN,Minnesota
"Stevens County, Minnesota",431506103,0.015,MN,Minnesota
"Wilkin County, Minnesota",431040993,0.015,MN,Minnesota
"Goodhue County, Minnesota",427558118,0.015,MN,Minnesota
"Sibley County, Minnesota",407306459,0.014,MN,Minnesota
"Grant County, Minnesota",401290136,0.014,MN,Minnesota
"Rock County, Minnesota",389459072,0.014,MN,Minnesota
"Lincoln County, Minnesota",387132509,0.014,MN,Minnesota
"Otter Tail County, Minnesota",367381521,0.013,MN,Minnesota
"Watonwan County, Minnesota",367267468,0.013,MN,Minnesota
"Olmsted County, Minnesota",358692026,0.013,MN,Minnesota
"Meeker County, Minnesota",356767134,0.013,MN,Minnesota
"Waseca County, Minnesota",347906412,0.012,MN,Minnesota
"Pope County, Minnesota",346178714,0.012,MN,Minnesota
"Steele County, Minnesota",337240234,0.012,MN,Minnesota
"Dodge County, Minnesota",335542116,0.012,MN,Minnesota
"Le Sueur County, Minnesota",327600208,0.012,MN,Minnesota
"Pennington County, Minnesota",320285541,0.011,MN,Minnesota
"Nicollet County, Minnesota",308590924,0.011,MN,Minnesota
"McLeod County, Minnesota",306501237,0.011,MN,Minnesota
"Pipestone County, Minnesota",305737255,0.011,MN,Minnesota
"Becker County, Minnesota",304602756,0.011,MN,Minnesota
"Big Stone County, Minnesota",282078155,0.01,MN,Minnesota
"Rice County, Minnesota",281181023,0.01,MN,Minnesota
"Morrison County, Minnesota",279502121,0.01,MN,Minnesota
"Wabasha County, Minnesota",258220094,0.009,MN,Minnesota
"Winona County, Minnesota",257354792,0.009,MN,Minnesota
"Dakota County, Minnesota",246832140,0.009,MN,Minnesota
"Wright County, Minnesota",243998973,0.009,MN,Minnesota
"Todd County, Minnesota",232448808,0.008,MN,Minnesota
"Douglas County, Minnesota",222518011,0.008,MN,Minnesota
27112,216156831,0.008,MN,Minnesota
"Red Lake County, Minnesota",208538651,0.007,MN,Minnesota
"Houston County, Minnesota",196602655,0.007,MN,Minnesota
"Mahnomen County, Minnesota",193450071,0.007,MN,Minnesota
"Carver County, Minnesota",176606365,0.006,MN,Minnesota
"Benton County, Minnesota",173925037,0.006,MN,Minnesota
"Scott County, Minnesota",105062812,0.004,MN,Minnesota
"Isanti County, Minnesota",83762261,0.003,MN,Minnesota
"Sherburne County, Minnesota",74044229,0.003,MN,Minnesota
"Chisago County, Minnesota",73786482,0.003,MN,Minnesota
"Wadena County, Minnesota",66357673,0.002,MN,Minnesota
"Mille Lacs County, Minnesota",64252639,0.002,MN,Minnesota
"Beltrami County, Minnesota",63428196,0.002,MN,Minnesota
"Washington County, Minnesota",59221202,0.002,MN,Minnesota
"Pine County, Minnesota",58155648,0.002,MN,Minnesota
"Clearwater County, Minnesota",53596227,0.002,MN,Minnesota
"Lake of the Woods County, Minnesota",52894269,0.002,MN,Minnesota
"Hennepin County, Minnesota",48712964,0.002,MN,Minnesota
"Kanabec County, Minnesota",44148570,0.002,MN,Minnesota
"Hubbard County, Minnesota",41720192,0.001,MN,Minnesota
"Cass County, Minnesota",24221060,0.001,MN,Minnesota
"Crow Wing County, Minnesota",22675206,0.001,MN,Minnesota
"Anoka County, Minnesota",19726248,0.001,MN,Minnesota
"Aitkin County, Minnesota",14996849,0.001,MN,Minnesota
"Koochiching County, Minnesota",10618250,0,MN,Minnesota
"Carlton County, Minnesota",6298072,0,MN,Minnesota
"Itasca County, Minnesota",6066600,0,MN,Minnesota
27138,3611240,0,MN,Minnesota
"Saint Louis County, Minnesota",3063873,0,MN,Minnesota
"Lake County, Minnesota",289042,0,MN,Minnesota
"Ramsey County, Minnesota",278655,0,MN,Minnesota
"Cook County, Minnesota",187901,0,MN,Minnesota
"Bolivar County, Mississippi",900914809,0.079,MS,Mississippi
"Washington County, Mississippi",759196941,0.067,MS,Mississippi
"Sunflower County, Mississippi",718682750,0.063,MS,Mississippi
"Coahoma County, Mississippi",676181032,0.059,MS,Mississippi
"Leflore County, Mississippi",597325390,0.052,MS,Mississippi
"Yazoo County, Mississippi",501120075,0.044,MS,Mississippi
"Tallahatchie County, Mississippi",464597910,0.041,MS,Mississippi
"Tunica County, Mississippi",372012953,0.033,MS,Mississippi
"Quitman County, Mississippi",357673698,0.031,MS,Mississippi
"Humphreys County, Mississippi",337698796,0.03,MS,Mississippi
"Sharkey County, Mississippi",297424130,0.026,MS,Mississippi
"Panola County, Mississippi",283002082,0.025,MS,Mississippi
"Holmes County, Mississippi",275183573,0.024,MS,Mississippi
"Issaquena County, Mississippi",174984415,0.015,MS,Mississippi
"Noxubee County, Mississippi",163905362,0.014,MS,Mississippi
"Calhoun County, Mississippi",161093360,0.014,MS,Mississippi
"Madison County, Mississippi",153580843,0.013,MS,Mississippi
"Monroe County, Mississippi",141288351,0.012,MS,Mississippi
"Chickasaw County, Mississippi",137087004,0.012,MS,Mississippi
"Warren County, Mississippi",104796605,0.009,MS,Mississippi
"DeSoto County, Mississippi",97783904,0.009,MS,Mississippi
"Carroll County, Mississippi",95791454,0.008,MS,Mississippi
"Hinds County, Mississippi",92962965,0.008,MS,Mississippi
"Pontotoc County, Mississippi",91048990,0.008,MS,Mississippi
"Tate County, Mississippi",90847808,0.008,MS,Mississippi
"Marshall County, Mississippi",88041099,0.008,MS,Mississippi
"Lee County, Mississippi",87352727,0.008,MS,Mississippi
"Lowndes County, Mississippi",79441077,0.007,MS,Mississippi
"Grenada County, Mississippi",67932624,0.006,MS,Mississippi
"Webster County, Mississippi",64245820,0.006,MS,Mississippi
"Union County, Mississippi",61374575,0.005,MS,Mississippi
"Prentiss County, Mississippi",57146187,0.005,MS,Mississippi
"Montgomery County, Mississippi",53709536,0.005,MS,Mississippi
"Clay County, Mississippi",53634120,0.005,MS,Mississippi
"Attala County, Mississippi",49011273,0.004,MS,Mississippi
"Yalobusha County, Mississippi",47408687,0.004,MS,Mississippi
"Adams County, Mississippi",46172764,0.004,MS,Mississippi
"Alcorn County, Mississippi",45753331,0.004,MS,Mississippi
"Tippah County, Mississippi",42104864,0.004,MS,Mississippi
"Rankin County, Mississippi",41049429,0.004,MS,Mississippi
"George County, Mississippi",40678210,0.004,MS,Mississippi
"Lafayette County, Mississippi",40024402,0.004,MS,Mississippi
"Benton County, Mississippi",37458749,0.003,MS,Mississippi
"Claiborne County, Mississippi",36887916,0.003,MS,Mississippi
"Itawamba County, Mississippi",35409162,0.003,MS,Mississippi
"Walthall County, Mississippi",33588562,0.003,MS,Mississippi
"Jefferson County, Mississippi",28759681,0.003,MS,Mississippi
"Covington County, Mississippi",27958472,0.002,MS,Mississippi
"Oktibbeha County, Mississippi",27000238,0.002,MS,Mississippi
"Scott County, Mississippi",26578903,0.002,MS,Mississippi
"Copiah County, Mississippi",23074067,0.002,MS,Mississippi
"Marion County, Mississippi",22119060,0.002,MS,Mississippi
"Pearl River County, Mississippi",22070224,0.002,MS,Mississippi
"Forrest County, Mississippi",21471468,0.002,MS,Mississippi
"Leake County, Mississippi",20370446,0.002,MS,Mississippi
"Amite County, Mississippi",20069369,0.002,MS,Mississippi
"Winston County, Mississippi",18857130,0.002,MS,Mississippi
"Jones County, Mississippi",18830804,0.002,MS,Mississippi
"Newton County, Mississippi",18048586,0.002,MS,Mississippi
"Perry County, Mississippi",17705362,0.002,MS,Mississippi
"Tishomingo County, Mississippi",17287982,0.002,MS,Mississippi
"Lincoln County, Mississippi",16979957,0.001,MS,Mississippi
"Jackson County, Mississippi",16809968,0.001,MS,Mississippi
"Pike County, Mississippi",15140728,0.001,MS,Mississippi
"Kemper County, Mississippi",14907658,0.001,MS,Mississippi
"Choctaw County, Mississippi",14606755,0.001,MS,Mississippi
"Jasper County, Mississippi",14307424,0.001,MS,Mississippi
"Smith County, Mississippi",14055828,0.001,MS,Mississippi
"Simpson County, Mississippi",13859590,0.001,MS,Mississippi
"Lawrence County, Mississippi",13735263,0.001,MS,Mississippi
"Jefferson Davis County, Mississippi",12613564,0.001,MS,Mississippi
"Neshoba County, Mississippi",12599711,0.001,MS,Mississippi
"Lamar County, Mississippi",11551556,0.001,MS,Mississippi
"Wilkinson County, Mississippi",10728172,0.001,MS,Mississippi
"Stone County, Mississippi",10065871,0.001,MS,Mississippi
"Wayne County, Mississippi",9428143,0.001,MS,Mississippi
"Clarke County, Mississippi",9143855,0.001,MS,Mississippi
"Hancock County, Mississippi",6652873,0.001,MS,Mississippi
"Greene County, Mississippi",6299902,0.001,MS,Mississippi
"Harrison County, Mississippi",6112823,0.001,MS,Mississippi
"Franklin County, Mississippi",5639657,0,MS,Mississippi
"Lauderdale County, Mississippi",5259405,0,MS,Mississippi
"Stoddard County, Missouri",824080670,0.047,MO,Missouri
"New Madrid County, Missouri",681472107,0.039,MO,Missouri
"Dunklin County, Missouri",513472719,0.029,MO,Missouri
"Pemiscot County, Missouri",464307366,0.027,MO,Missouri
"Butler County, Missouri",445356089,0.026,MO,Missouri
"Nodaway County, Missouri",436199289,0.025,MO,Missouri
"Carroll County, Missouri",422701602,0.024,MO,Missouri
"Saline County, Missouri",396463244,0.023,MO,Missouri
"Atchison County, Missouri",373744364,0.021,MO,Missouri
"Audrain County, Missouri",367907409,0.021,MO,Missouri
"Harrison County, Missouri",357869207,0.021,MO,Missouri
"Chariton County, Missouri",325413618,0.019,MO,Missouri
"Mississippi County, Missouri",304119800,0.017,MO,Missouri
"Bates County, Missouri",302810382,0.017,MO,Missouri
"Holt County, Missouri",301920030,0.017,MO,Missouri
"Lafayette County, Missouri",290740068,0.017,MO,Missouri
"Vernon County, Missouri",281667021,0.016,MO,Missouri
"Monroe County, Missouri",278570048,0.016,MO,Missouri
"Daviess County, Missouri",273871448,0.016,MO,Missouri
"Scott County, Missouri",267370893,0.015,MO,Missouri
"Livingston County, Missouri",263303567,0.015,MO,Missouri
"Gentry County, Missouri",261259604,0.015,MO,Missouri
"Knox County, Missouri",255022354,0.015,MO,Missouri
"Barton County, Missouri",254602072,0.015,MO,Missouri
"Pettis County, Missouri",247624753,0.014,MO,Missouri
"Macon County, Missouri",245459034,0.014,MO,Missouri
"Linn County, Missouri",242218953,0.014,MO,Missouri
"Lewis County, Missouri",234667289,0.013,MO,Missouri
"Grundy County, Missouri",226885160,0.013,MO,Missouri
"Shelby County, Missouri",226740976,0.013,MO,Missouri
"Scotland County, Missouri",226515354,0.013,MO,Missouri
"Ralls County, Missouri",220338287,0.013,MO,Missouri
"Clark County, Missouri",219617802,0.013,MO,Missouri
"Pike County, Missouri",218969166,0.013,MO,Missouri
"Cooper County, Missouri",216508030,0.012,MO,Missouri
"Ray County, Missouri",208804199,0.012,MO,Missouri
"Marion County, Missouri",200637466,0.012,MO,Missouri
"DeKalb County, Missouri",200551141,0.012,MO,Missouri
"Andrew County, Missouri",191334681,0.011,MO,Missouri
"Caldwell County, Missouri",189529617,0.011,MO,Missouri
"Johnson County, Missouri",186123111,0.011,MO,Missouri
"Montgomery County, Missouri",180470130,0.01,MO,Missouri
"Sullivan County, Missouri",177793765,0.01,MO,Missouri
"Lincoln County, Missouri",167073265,0.01,MO,Missouri
"Cape Girardeau County, Missouri",166032319,0.01,MO,Missouri
"Cass County, Missouri",161844748,0.009,MO,Missouri
